x1,x2,theta
0.74771,-0.9939002,5.7602158
0.5560566,-1.2600229,5.4829717
0.3034402,-0.47771037,0.7425924
0.60153496,-0.1279675,4.2451463
-0.4869722,-0.9208361,2.0122638
-0.43872634,-0.1305064,5.847581
0.7103193,-1.2929745,1.9374934
0.3832506,-0.12149381,2.0160568
-0.18816146,-0.46543655,6.1861053
0.62497777,0.51008826,1.8959183
0.28570786,-0.37860957,5.185123
-0.3881109,0.97105867,5.7279434
1.5037334,-0.16050473,6.0959005
-1.007041,0.80731905,6.0300555
-0.7928764,-1.0245949,4.4967685
-0.4311915,-0.059441704,3.0743942
-1.1317159,0.6759736,3.1150742
0.54641724,0.022755332,3.6076586
-0.47022042,0.106379345,2.4975033
0.097185686,0.69252974,2.9521132
0.4054412,0.8664706,2.0892408
0.23196323,1.3038688,4.865319
-0.3428,0.7589936,6.2168913
-0.5098689,-0.50984216,2.1020684
-0.009963032,-0.4679821,1.4228406
0.7904241,-0.7207047,2.978428
-1.0609523,-1.0097349,0.81438464
0.24342693,0.9939346,2.0357003
-0.5400042,1.1713448,5.490594
-0.25174057,-0.3760863,3.2589202
-0.4615592,0.27928105,6.2188835
0.3820579,0.6907908,2.3324594
0.47829443,-0.32496867,4.364552
-0.012052738,0.52779657,3.7009077
-1.1697414,-0.7164201,0.8518882
0.17672104,-1.1244874,2.2134545
1.2373376,-0.24321565,3.285523
-0.24897307,1.3425121,5.036818
-0.8981828,0.64949083,0.13842866
-0.25096598,1.5309807,4.7559505
-0.8277522,-0.41030583,4.490574
-1.4434994,-0.32313448,3.2611136
0.16641124,-1.1487331,5.371905
-0.008674007,-0.8697351,2.4678242
1.0527153,0.42468253,0.83209544
0.0012457069,0.3788435,1.0232862
-0.23727769,-0.34310657,3.8141901
-0.8743062,-0.50018084,4.385282
-0.41790688,-0.198111,0.8385703
1.312133,0.532447,0.6051476
-0.39053622,0.86523247,2.8565724
0.36885312,-0.2050088,5.5555415
0.25492832,1.4233724,1.4267359
0.13883571,0.35300276,4.133753
0.46557364,0.192712,3.6800358
0.9496669,-0.10522711,3.8816216
-0.5976278,1.107911,5.677599
0.09986813,-1.2471082,5.163017
-1.0785464,-1.0444055,3.9312809
0.3107754,-0.3378167,4.966812
0.42513657,0.37820643,3.9516149
0.26779595,0.33782497,0.650521
-1.1999488,-0.4763722,4.011712
1.0137568,-0.8570484,2.671323
-0.1711928,-0.47817016,3.51718
-0.18264888,0.6767276,3.2006822
0.398473,0.33459848,3.2777312
-0.37161523,0.29181194,2.3201797
0.2868384,-0.46314088,1.0248767
-0.03908779,-0.7107374,6.016641
0.6632295,1.0506665,4.6109834
-0.32618007,-1.2600135,1.6449866
0.92352474,0.2593303,4.307768
0.7830144,-0.67241555,3.0962868
-0.1916857,-0.5518554,2.7110643
-0.6081429,0.18084508,1.2335607
0.16352846,-1.352589,5.0228744
-0.56190294,1.0321759,2.622741
-0.22400141,0.67395747,3.5787723
-0.5951335,-0.19957083,0.66754043
0.099712715,-0.4800628,4.0261197
0.38167876,0.34969166,3.8150048
0.38074872,-0.6129502,3.4159412
0.19468008,0.5012909,0.2663142
1.0174516,0.011937628,0.87827855
-0.8999033,0.5217618,3.617517
-1.0610923,1.1498882,5.34233
0.3994644,0.14900827,5.7302923
-0.008318489,-0.96122575,5.459199
0.42400426,1.411852,4.756599
0.93543226,1.0219346,1.2140769
0.7782117,-0.08836673,4.2396746
-0.36335197,0.71762335,3.2849934
0.7528444,-1.2525023,2.158362
0.71568656,1.2982876,0.98661745
0.3492819,0.9316312,1.8493139
-0.36377928,1.2074922,2.3456514
-0.14810604,-1.1554244,5.3129225
0.15535888,-0.8703334,2.7214344
1.2346729,-0.12341793,0.31239954
0.8319794,-0.3813879,0.5466634
-0.3177307,0.33793956,1.6101103
-1.1889976,0.13102925,3.6207025
0.36773622,-0.5398624,0.33209038
0.23498932,-0.4158074,4.0052876
-0.25331882,0.32655746,2.196026
0.22383939,-1.075214,5.566514
0.16376124,1.0658453,5.364479
-0.6643642,0.713351,6.22009
0.34169057,0.4001029,1.0831698
0.8582229,0.42617184,4.5261745
1.0088924,0.41241443,4.1636558
1.1569941,0.361777,0.8162808
-0.21413158,0.42356554,2.195662
0.65467715,-0.89128345,2.789691
-1.4360248,-0.5319464,3.46056
1.2318491,0.54488,0.5753593
-0.3671143,-0.9896852,5.058565
-0.1016622,0.446106,5.3236313
0.8735562,-0.1103902,0.68493444
1.3788322,-0.3216766,6.155517
0.060922123,-0.71261615,6.1996827
-0.5662768,-0.2184847,0.639279
-0.9213227,-0.104787365,1.1181687
0.41913638,0.82642215,5.212105
-0.11876089,-0.70189977,2.8939035
0.349096,0.76324177,5.3346443
0.8148272,-1.1298858,2.5787086
-0.47787938,0.47171628,0.5394804
0.16642272,-0.3489769,4.3264666
1.2353865,0.5512066,3.4622164
0.34292483,0.3270261,0.9314488
1.4734696,-0.13907309,2.8981576
0.68718857,0.23446149,4.8059106
-0.2012639,1.1341103,2.3107126
-0.89086956,-0.7734122,4.4594374
-1.3931589,0.35015592,5.9253483
0.57441926,-0.88252616,2.9050436
0.49624002,-0.52840215,3.5209954
-0.528388,0.37395716,0.88864267
-0.4652617,0.16940244,5.152213
0.70494056,0.07154784,4.690017
1.0517161,0.77734154,0.9391614
0.5718869,-0.6435077,3.244743
0.19263348,0.80472356,2.1782875
0.07538586,-0.44953445,0.36859807
-0.39128605,0.022451343,6.113112
1.4407271,-0.15061805,0.07125746
0.3017474,0.45690477,6.1306376
-0.45184276,0.94163936,5.9589224
-1.1397314,0.32893032,3.4401577
1.327666,0.319769,0.43664336
-0.89423615,-0.0035913002,4.1495047
-0.64068186,-0.41430104,1.8089877
-0.47823322,-0.09531156,2.6431987
-0.36074388,0.30292997,5.9657664
0.39424717,0.80359983,5.2424393
-0.421656,-0.3197002,2.8000128
-0.40914434,-0.37175912,3.9508774
0.5078736,0.20215677,0.6290658
-0.6478926,0.50976664,3.6165216
-0.8138256,-0.79278916,1.2954355
0.6811741,-0.57991576,0.16128445
-0.10571943,-1.4107491,4.795249
0.20664161,-0.35939732,1.1614348
0.07093758,0.91189885,2.3738046
-0.7732805,-0.07256619,4.3369737
1.1702802,0.978213,0.7027104
-1.0137227,-0.37924793,4.1817985
0.9220817,-1.0923718,2.4339662
0.4282334,-0.27884153,5.6768384
-0.45433286,-1.2184522,1.5440131
-0.58235353,0.03503184,3.3251724
0.65380967,-0.5350576,3.5651696
-0.4835783,0.095766954,3.4219105
-0.5895129,-0.02083504,4.980448
-0.4438179,-0.38578033,2.3498812
1.2602274,-0.21337396,3.2274578
0.780661,-0.8348121,6.1534424
-1.0527862,-0.81783235,0.96869653
0.6353296,0.6852199,1.6223338
-1.2208967,0.3057084,0.26344624
0.055558056,0.36081922,0.82021385
-0.17252456,0.74877405,6.070898
-0.98442155,-0.7665671,4.3853703
1.0439554,-0.083991945,3.7410736
-0.2504855,1.4053634,4.8739653
-0.34543285,0.41413265,4.3002424
-0.15909466,-0.41482505,3.662556
0.29256132,-0.96904504,5.7759905
1.0872201,1.0133264,0.7303906
-1.3227718,0.43473634,6.0380745
-1.1726085,0.6836724,2.8097043
-1.0225188,0.00044302247,0.792685
0.20849612,0.5071983,6.24458
-0.5213501,-0.121598676,2.2392683
-1.1781193,0.31614515,3.421919
0.046566308,0.53536385,4.832143
-0.9093557,-0.66266674,4.37409
0.65190905,1.2821213,1.1329324
-0.18863155,0.39801285,5.101603
0.76704776,-0.82842886,6.0775814
-0.76672214,-0.70431304,4.6590996
-1.0986291,0.55250263,3.241849
-1.0733889,-0.9674201,0.7369014
0.77960145,-1.1745439,5.5194645
-0.032180957,0.44800574,4.252158
-0.87855846,0.26843268,3.7281175
0.7707343,0.47465178,1.2029163
0.8510196,0.021259276,4.2654023
0.2537846,0.4287276,3.7464104
-0.29323182,-0.37878534,4.193022
0.75204813,1.3362265,0.9697313
1.3086232,0.06286174,3.4114528
-1.0485746,-0.71121347,0.9352856
-0.2410684,1.3036594,2.1860104
1.224439,0.5170862,0.67594963
0.18024065,0.6903313,5.820331
-1.2829341,0.31115332,6.204416
-0.5696967,-0.29953754,5.3661504
-0.43810463,-0.93961644,1.880435
0.16223805,-0.5025446,2.3586576
-0.18899141,-0.68122643,3.0018196
-0.010645339,-0.5262857,1.8406485
-0.5846892,0.04203062,1.6339906
-0.60284257,-0.43566126,2.0825007
1.2775538,0.5872633,3.7992477
-0.27198195,1.2913052,5.3711987
0.8021887,0.383844,4.5508747
-0.56091475,-0.19820267,5.460627
0.4679945,-0.1949005,1.759594
1.4460577,0.025810402,0.031963427
0.66214585,-0.2498075,0.977539
-0.59779567,0.23447038,1.2946128
0.30985498,-0.4052517,2.566873
0.35713744,0.21369909,2.8664498
0.40618986,-0.82544243,2.930283
0.75174373,1.3031709,4.060181
0.4956943,-0.36990285,3.904905
0.5731956,0.0856552,2.3319292
-0.8680761,0.34180212,3.6570942
1.1217571,-0.3910927,3.4158623
-0.08644598,-0.69612664,5.861295
0.4315738,-0.023829468,3.0785587
1.0006214,-0.63442993,3.149691
0.042848665,0.5208441,6.160235
0.44666538,0.16931966,0.74228007
-0.4868802,-0.08373082,2.310589
1.3461256,-0.19041002,3.2789729
0.10222371,1.1312089,5.35898
-0.27557254,0.5958045,3.3342085
-0.21173385,0.79854,6.1500273
-0.13639078,1.0026674,5.62265
-0.4438315,0.31579828,0.96239173
-0.6195914,-0.4479795,1.7733972
-0.11140373,0.61372644,0.07569648
-0.80880237,-0.1353218,1.2292275
-1.4105344,-0.01722042,3.3296742
0.93977743,0.9111938,1.1276762
-2.0298065e-05,-0.55183667,1.3778129
-0.09102634,-0.53767747,0.013040335
0.10211892,1.4879328,1.6587434
-1.0124255,-0.5943034,0.932157
0.26387754,0.3970556,0.72864205
1.0631746,-0.7729993,2.7397916
-0.02231827,-0.4874929,3.4173048
-0.2033247,-0.85690725,5.5051527
-0.29722607,0.35603434,4.680571
-1.2568923,0.093966,0.2619909
-0.3090659,1.0934898,2.4497933
-0.07811188,0.4370618,4.4874315
0.09060355,0.5798664,4.8408203
0.4751555,0.11011842,3.476213
-0.12857695,-0.50609607,1.3987665
0.09890148,1.5092832,1.4327834
-0.45637947,0.33219713,4.3755794
-1.1498015,0.65453076,2.988152
0.4892852,-0.0071948553,2.8989964
-0.42772824,-0.12804219,6.0562634
0.3066357,-0.33967417,5.064242
0.82458484,-1.3188462,2.1573343
0.8353312,-0.31983727,0.554003
-0.852238,-1.106342,4.3936567
-0.06727862,-0.39948636,1.2053494
-0.58923006,0.29203838,0.6959824
1.0252314,-0.72950745,6.0105786
0.71884304,-0.1441026,4.316936
-0.4084105,0.012328703,2.7489424
0.1245201,-0.6461588,3.100593
0.47423545,0.66213167,5.2128744
-0.9268632,-0.31650567,4.2465267
0.32413504,-1.0040175,5.79378
0.28617468,-1.2569013,5.32139
0.4828507,0.4194101,5.370995
-0.1825505,1.4475739,1.6816595
-0.008846107,0.90315545,5.821981
0.9450016,-0.09684692,0.8670658
-0.05062149,-0.38050318,0.6053517
0.17826927,-1.2584238,2.096869
-0.5389887,-0.18750203,5.4718947
0.25256613,0.7672672,2.4935353
-0.27420396,-1.2454108,1.8452564
0.2591217,-0.77442694,6.00819
0.39686522,0.28066692,3.571477
1.2338609,-0.7838179,5.7824693
0.45843825,-0.413274,6.1278152
-0.20837347,1.2587197,2.1088233
-0.5052867,-0.10516584,2.9032648
0.45414293,-0.37428212,2.6247823
0.11467097,0.65739834,2.9649725
0.55311036,-0.0203449,4.5986667
-0.6495438,0.71706784,0.13531688
1.4145097,-0.1079476,3.050401
0.16805977,0.39021036,0.6344269
-0.49698335,0.050585054,5.1671753
0.44784448,0.46164533,2.2569382
0.16688465,-0.8484096,5.96353
0.99035764,-0.77344173,6.0826416
-1.1383892,0.35445994,0.20871651
0.48659274,0.078291446,0.15514891
0.36512744,0.3527123,2.6038346
-0.625126,-0.8943135,1.6342162
-0.12985666,-0.42347255,3.6874526
1.2819238,-0.4905679,6.190005
-0.442729,0.10342813,2.314361
-0.41436252,0.24654658,1.6457554
0.6522227,0.16221339,4.786272
-0.5801346,1.0094234,5.7432775
-0.23504394,-1.3868717,1.6917408
0.41309443,-0.7440188,3.1430833
-1.3649443,0.42671767,3.00523
1.2277588,0.8710522,0.5102632
0.57758933,0.40102744,1.7960634
1.2762946,-0.60962623,5.905721
-0.4908915,-0.03114446,3.1917644
0.7976961,-0.33239123,0.4727275
-0.1795055,0.4940208,4.7658825
-0.7199932,-0.10060031,4.3955965
0.47621176,0.18142995,2.6141756
1.0178137,-0.8293005,5.935636
0.09246265,-1.4796667,4.6567397
-0.48961428,1.0474156,5.7361445
0.79087245,-0.3162613,3.9905477
0.720911,0.5894691,4.7347364
-0.57292044,-0.032651223,5.0372863
-0.26143155,-0.32639074,3.7673488
-0.35410815,1.4534101,4.787537
-1.3110316,0.051293153,0.2713824
-1.3203475,-0.21984193,3.6837564
0.4706637,-0.2639835,0.0005587645
-0.42289576,0.43312967,0.70897967
0.97140276,1.0800754,0.9942398
0.42105663,-0.26714,6.027665
0.3134908,0.45373982,5.877976
-0.226174,0.40174785,1.1457473
-0.49009514,1.0298913,2.5732446
-0.2944975,0.4476705,5.340386
-0.13844928,0.40972576,3.9698503
-0.6413022,0.8241334,2.889592
0.92535263,-0.088353895,3.9707527
0.62907326,-0.94616026,5.9628963
-0.43808976,-0.118871875,5.976902
-0.7995847,-0.3089948,4.4739165
0.44211805,-0.051321495,1.8214861
0.4035287,0.2511899,6.008233
-0.3175823,-0.12045071,3.0451272
0.59417385,0.42838854,1.7098063
0.26894447,0.35091397,3.398135
-0.58570236,-0.41444647,1.8815237
0.16868882,0.5369501,4.443748
-0.13715348,1.498847,1.6097773
-0.019194901,1.3287823,1.7705973
0.0026641442,1.2842188,5.1856165
0.33788645,0.4771132,4.300839
-0.7107966,0.13110389,4.385719
-0.2151897,0.35248917,4.2200036
1.3371376,0.85615146,3.5414197
-1.0304235,-0.92902416,0.90705156
0.035465572,1.0672144,2.1667635
0.37774867,-0.13441315,4.8927226
0.5036182,1.1905711,1.7556425
0.533425,0.1866473,2.1457021
0.027474748,0.4614589,3.8073444
-0.49668136,0.3305496,1.114221
0.19771996,1.2845733,1.963446
0.29757887,0.35163936,0.9170767
0.6292745,-0.07778759,1.5632714
0.3478364,-0.4203866,5.7615166
-0.5501597,-0.63016886,1.8340598
1.1617652,-0.48196724,0.030811444
1.2368755,0.98337483,3.7298558
0.38668206,0.18101126,2.8753474
-0.33556327,-0.2807783,3.2401593
0.6683307,0.25278336,1.5633961
1.3603039,-0.23009685,3.057153
-0.97727036,-0.5250149,4.214993
-0.94904375,-0.5906074,4.3231893
-0.599811,-1.075783,4.64197
1.2844956,0.1872373,3.6054144
1.219476,0.27113724,0.67149335
-1.385483,-0.4746229,3.6099787
-1.0000192,0.41635552,3.2857344
1.3846751,-0.50711393,5.7316775
-0.5016848,-0.235244,3.8144019
-0.18370664,1.1506925,2.2351127
-0.36038616,0.9084319,2.9810731
0.25664866,0.33763957,4.1096387
0.16169097,0.37937564,3.788256
-0.11103034,1.0903066,2.3213215
-0.30710384,-0.55359447,5.812791
0.41859552,-0.35505822,4.095473
0.49781126,-0.506969,0.7253153
0.12459417,0.47260574,0.36515072
-0.30434743,-0.58636516,5.5669637
-1.0435854,0.8745723,5.926984
-0.29882485,-0.7500536,2.4519563
1.18151,0.64419055,3.8200984
-1.189372,0.14941777,3.5998826
-0.32930365,-0.23275705,2.9875925
-0.6317788,0.99392015,2.5913317
0.12360534,0.75398326,2.542304
-0.8132019,0.66634613,6.275799
-1.3438674,-0.16043916,3.6014519
-0.40862495,-0.12826572,5.324788
-0.7905465,-0.3420716,1.3745943
0.32247773,-0.83615875,6.050291
-0.8926535,0.83368194,6.0755563
-0.8003062,-0.5067654,1.4874854
-0.28162262,-0.30426776,4.352393
-1.1355886,-0.82729936,0.6582579
-0.03605908,-1.4092132,4.8285594
-1.2894585,0.330076,2.9927235
-0.6639036,-0.84083986,4.677947
1.2899746,0.07144075,0.52956456
-0.60016626,-1.1182878,1.557928
0.14284699,-0.53845614,0.39145648
-0.20660827,1.3591939,5.0251064
-1.086998,0.46207184,0.0878586
-0.4137617,0.1592935,2.9595108
0.23206472,-0.8326871,2.9970188
-0.62490976,1.0756341,5.6287107
0.17401125,0.52638555,4.3786645
0.44575572,-1.251829,2.2172055
-0.5676987,-1.2416553,4.674338
-0.93368864,-1.029401,0.7284106
-0.47265065,0.14046355,5.7946296
0.9557896,-0.89772195,2.7568185
0.42291856,-0.73160976,0.0040330663
0.01939649,-0.4855905,4.2893143
0.0058867685,-0.43808448,3.5292795
0.006678546,-1.487079,4.733037
-0.4030804,-0.7045065,2.2112157
-0.37465787,0.8859236,2.9357142
-1.4258128,0.52685446,5.8353877
0.32834348,-1.1122992,5.4876456
0.2037056,-0.44136977,4.6321907
-0.1680222,0.50937957,2.0659928
0.35917538,-0.25349084,1.6343439
-1.2335576,-0.77452743,0.6500195
-0.42408192,0.050964694,2.413124
-1.2572238,0.80621916,2.5333245
-0.4694128,0.026424453,5.228787
0.3992791,0.085864566,5.46919
-0.52250826,0.25091827,1.2197866
0.07615272,0.64433646,5.9290133
-1.410125,-0.77068686,0.42110658
0.3289714,-0.19383031,4.7830467
-0.96942014,0.4542133,0.3832428
-0.448063,-0.59926116,5.436222
-0.19094506,-0.33680737,4.3146825
0.36756104,-1.2821193,2.3306918
0.041153725,-1.1502354,5.3226
-0.5157662,0.11828774,0.00059359364
-0.06478644,-0.87716544,2.6778662
-0.08704489,-0.397945,1.0806131
0.7874433,0.036251165,4.294259
0.74401516,-0.045297284,4.272898
-0.07330278,0.4578376,0.82627827
1.4741347,0.41360357,3.3844492
-1.2835062,0.6337421,6.0462294
0.42518502,-0.06905246,5.611175
0.879431,0.5500811,4.483493
-0.06848929,-1.2841204,5.010027
-1.0029867,-0.8881881,4.1537724
0.5256893,1.0604973,4.7956223
0.3230322,0.23471037,5.905491
-0.06117338,-0.4251759,0.83234
0.47202587,0.035572536,2.0749595
0.57607573,0.54790086,2.0978136
-0.78607976,0.06708433,1.0154245
-0.98881555,0.65550196,3.0458302
1.4649013,-0.20681761,2.94245
-0.55954325,-0.3369817,5.222573
1.4201789,-0.18687882,0.012536248
-0.34356943,-0.4239056,2.8275454
0.6591299,-0.1406564,1.1919234
1.2302653,-0.4646552,0.11788808
1.2382188,0.24582404,0.67784125
0.19368668,-0.39697284,4.233392
-1.0818825,0.88683325,2.4946291
-0.5178298,-0.74591094,1.8686212
0.4330299,0.16520602,2.165193
0.76408595,-0.2861518,3.8308258
-0.25216138,-0.48274183,4.5714655
-0.6343032,0.30235866,1.1854118
-0.0029046012,0.53352517,3.200858
0.30824333,0.37723652,3.9116645
1.2322204,0.38215956,3.700585
-0.5678706,-0.06408017,1.5941563
-0.65806043,0.74127096,3.0991237
0.4323758,1.4734969,4.342249
0.7821169,0.5245191,1.6373552
0.62770844,-0.3840457,0.82541764
0.018963296,0.77437735,5.746534
0.13353714,0.47705713,0.86200994
1.01247,0.325928,0.93570024
0.025680704,0.5718762,3.1940901
-0.85024536,-0.35092813,4.394814
0.018912002,-0.6543162,2.9255204
0.50661445,0.02792061,6.0055513
0.60276437,-0.32024583,1.0473397
-0.30905405,-0.38322505,2.9297307
0.3448908,0.33941826,2.478448
-0.33727756,0.2567976,5.0102
0.81888765,1.2057725,4.183862
0.34409904,-0.296949,1.3675559
-0.8327396,0.024791447,4.1669865
0.14290142,1.4908488,4.6361313
0.55619204,-0.5854396,3.44426
1.2220433,-0.08371882,3.5624106
-0.81685764,0.5014189,0.533022
-0.3580915,0.4133433,1.9882871
-0.6540047,-0.50253326,4.913458
0.7427605,0.63801855,4.6612215
-0.25386992,-0.42685056,6.0330033
-0.46339196,-0.9405149,5.1395116
-0.8510232,-0.32753852,1.3611298
-0.45560664,0.0027376208,5.965633
-0.52844155,-0.615411,5.18088
0.28734303,-1.2950053,5.3448153
0.3861659,0.20167641,3.2882264
0.7706759,0.018555902,1.1293309
0.2395298,0.86661667,5.414668
0.9606917,0.9501917,0.8364214
-0.4239481,-0.1687389,2.187194
0.40214646,-0.21981809,5.75467
0.76118344,0.6345581,1.5271248
1.0540068,0.41566154,3.9729733
-0.41035914,-0.8166573,2.0425704
-0.31784385,0.4187996,0.93124396
0.50176644,0.13452403,0.20696644
-0.13388194,0.43880078,1.6344649
0.487683,0.9149689,1.9546927
0.33244073,0.3266866,0.958944
0.45204523,-0.9152055,3.0052025
0.7422301,-0.70825744,3.212665
-0.5368762,-0.14557469,3.8635745
0.3063165,0.75345093,5.441968
-0.45585978,0.30794483,1.4640847
0.030648848,-1.1434704,2.1411252
-1.1760027,-0.1513471,0.5088105
-0.064684086,-1.3683264,1.4804316
-0.54817253,0.7801379,6.2615504
-0.46882597,-0.5334499,5.181529
0.7095822,-0.6715765,3.1659439
0.6040306,0.23196103,1.7054111
-0.74030465,-1.3166858,1.0714089
1.3565359,-0.34128574,3.0538015
0.077272326,0.38601953,0.98016506
-0.52022386,0.0695224,4.5227704
0.3690365,1.2481688,1.7113388
-1.1371082,0.023629075,3.8156013
-1.2777717,-0.035105295,0.5961317
0.40981367,0.41369787,1.094307
-0.8702201,-1.1811658,0.9408568
1.1654394,0.33749232,0.7075558
-1.2090062,0.3919851,3.2332466
0.9066146,0.64564526,4.284285
-0.46446577,-0.043802526,2.9599597
-0.08136164,0.6471805,6.2517915
0.5472286,-0.04123521,3.330421
-0.24744537,0.44413683,5.428548
0.4782225,-0.0042540017,5.5629425
-0.3104995,-0.39463544,2.8956704
-0.8942872,-0.47458634,1.2549618
-0.68509614,1.1440997,5.4789114
-1.4533266,0.24184886,6.094725
0.2897058,-0.45784134,5.0525837
0.93507373,-0.017209098,0.86799836
-0.46530074,0.1662246,4.7891273
-0.9676879,0.552964,3.3823535
-0.6970381,-0.7221389,4.6677065
0.47393778,-0.38662747,1.0705501
-0.019416362,-0.4524987,4.6113815
-0.9578404,0.7341463,3.0515373
-0.88414437,-0.42526272,4.4682913
0.9531849,-0.28611332,0.44961628
-1.4019972,0.6256094,2.6709108
-1.1589051,0.7229697,2.657608
1.413662,-0.3534979,5.989295
-0.3214002,1.4118162,4.8941545
-0.95529056,0.48865375,0.26424018
0.096727155,0.4509532,4.594873
0.49847493,-0.37956983,0.8246933
-0.08955072,1.4126122,1.6447791
-0.16142169,0.57310414,4.077651
-0.5814731,0.06296569,4.66716
-0.42270535,-0.13573404,2.733889
0.008566521,1.0614393,5.530164
-0.17206469,-0.52846044,4.667373
0.36767656,1.2828435,4.624979
0.32712916,0.26553527,0.5893097
0.049158834,-1.3756977,4.8463607
0.6030187,0.49290797,1.7860447
-1.0583673,0.37858608,0.226676
-0.34982273,-0.031051204,5.774521
0.6045182,0.73954505,5.021397
-0.18145323,-0.2988877,3.6352575
-0.7161923,0.3865106,3.6401508
0.3342748,0.2244519,3.2538445
0.07627531,-1.4681157,4.8412476
-1.3976924,0.3970525,2.9835496
-0.5330572,0.20676431,4.2720866
-0.45054653,0.13197786,1.7514473
0.77221173,-0.33617583,3.6304343
0.57310057,0.89602005,1.7165612
0.41290864,-0.17413975,2.469775
-0.8043688,-0.9612133,4.5102286
-0.96384686,0.74919206,6.2186394
0.40881798,-0.37455764,2.930737
1.1144958,0.20444605,0.7839103
0.08969889,0.43973002,0.8417862
1.183295,0.87015545,0.6121763
-0.4216583,-0.11195424,3.6868196
-0.51272345,0.10140234,2.015612
-0.88197756,1.1031262,2.3913786
-1.3756577,0.47410604,2.9093425
0.08231257,-0.708259,3.2213192
0.2728863,-0.31641233,1.9132268
0.40180987,-0.4202548,0.78689283
0.48388672,-0.8938509,2.9491303
0.47597677,-0.08052349,3.3047504
-0.15683267,-0.539449,3.1609914
0.5780474,0.3554852,4.9041543
-0.530597,-1.0898103,4.726962
-0.8974785,-0.659512,1.3450967
-0.9202332,-0.06444316,0.95267886
0.013238071,0.43003213,0.56274366
0.7163559,0.7488272,4.6216664
-0.04696741,-1.4455092,4.729198
0.24239352,-0.38019267,2.3822794
-0.8477389,-0.4119392,1.2591249
0.59868944,0.08889942,1.5616596
-0.5007467,-0.027371515,0.32798392
-1.2471865,-0.600095,3.6659143
-0.2902534,-0.7421757,5.604066
0.42089003,-0.14954413,0.14582218
-0.4506978,-0.31333056,5.379381
-0.49390745,-0.29429245,2.5093937
-0.045038193,-0.5757303,0.028834796
0.12490819,-0.47714865,5.2308216
-0.15449339,-0.5356425,4.693478
-0.5878922,-0.19685645,1.9237243
-0.41014346,0.07703431,6.0073843
1.3217263,-0.22865409,0.12588717
-1.0281937,-1.1339824,0.7888174
-0.3856174,-0.16936953,0.6153379
-0.12734826,-1.4779797,1.4704221
-0.22196412,-0.55221486,1.4536083
0.4283053,-0.23464921,4.5339775
0.9670646,0.3876632,1.3109043
1.0055455,-1.1161661,5.7118425
-0.57297266,0.8271098,6.1984773
-0.15667962,-0.84124964,5.676563
0.49869445,-0.31773853,1.1377423
-0.101507425,0.68240815,3.0435393
-1.1741444,0.7185026,5.8836045
-0.39142442,-0.43506497,5.7249913
-0.986711,1.0006399,2.4041197
1.0008433,0.8966179,4.1278434
-1.1995716,0.325777,0.05971477
0.47783232,-0.028308358,6.2633944
0.59729016,0.6301521,2.0056317
-0.2079579,-0.52394193,3.038613
-0.41439125,1.0039626,5.947005
-0.38990602,0.15659088,2.5322094
0.9738759,1.022713,3.9767632
-0.53520715,1.2326878,2.2021687
0.21742235,-1.4487056,4.908408
0.44471404,0.43003723,2.6120672
-0.8310933,0.048190903,0.9773454
-0.31495044,0.30799124,2.1951475
-0.40779707,0.20109412,2.2894921
0.14142413,-0.46067134,1.7477
-0.6651394,0.5391119,3.5548275
-0.7238598,-0.07303748,1.4141524
-0.4658743,1.2763258,5.3955436
0.4649508,0.29058608,3.4512832
0.29022542,1.2253865,1.8355134
0.41325486,0.2949876,2.6604073
0.61500573,-0.11032031,1.5882634
0.8086935,0.008309676,1.0844009
-0.2063791,0.3272749,1.4736526
-0.5677977,-1.4813992,1.1271605
0.03523987,-0.5451421,3.5684116
-0.43270767,-0.2602712,2.7633553
0.6127095,0.029366463,4.794478
-0.8730232,-0.18436784,1.0815494
-0.14945976,0.60178053,3.286731
-1.4210645,-0.101552434,3.3030863
0.07562893,0.45739493,3.6558325
0.6514684,-0.08182784,1.2908362
-0.28814194,0.41254526,4.2810407
-0.9106788,-0.42863753,4.46298
0.15013291,-0.5201487,4.7776046
0.2880828,-0.56328195,0.6279622
1.0339441,0.98530996,0.7330151
0.38995996,-0.26837555,5.2421556
0.896752,-1.1864642,2.1156929
-1.0400702,-0.75612813,4.167772
0.37990898,0.18374276,3.0400271
0.32319954,0.92661214,1.9796596
1.3054702,-0.065121084,3.354169
-0.28315383,-0.48041394,3.2597842
-0.4697291,-0.6205831,5.391518
1.3945099,0.16057153,6.2761745
0.49907467,-0.65243083,0.23987176
1.3990159,-0.4376938,6.1387906
1.5839777,0.09238956,6.244651
-0.50930893,-0.29308605,2.1738298
0.2003666,-0.33340776,1.9043499
-0.66376597,0.06996121,4.5285645
0.006863878,0.45951423,3.4590943
0.41482663,0.30772012,5.625967
-0.85758895,0.6308015,0.057122808
-0.037566427,0.3898444,4.6890388
0.13544734,0.4903147,4.924512
0.15418005,0.45830175,4.384063
-0.5389327,-1.2731743,4.532917
0.008899483,-1.0624019,5.585336
0.20885853,1.3199687,1.4754461
0.8944421,-0.55411404,3.3587294
0.4368641,0.54153335,2.5711274
0.0122360615,-0.92016995,2.483572
-0.4700724,0.66912174,3.4805481
-1.0982026,-0.5653824,4.112399
-0.97586423,-0.7832219,1.0625005
-0.3156959,-0.4558524,5.7400784
-0.13388985,-1.4361161,1.5052693
1.2249146,0.13780725,0.6999413
